url_commit, message
https://github.com/cypress-io/cypress-documentation/commit/18b2fea9f6d996e0f10b8cbb92a3a850b42d3c21,"Merge pull request #3827 from cypress-io/fix/update-contributing-plugins-criteria

docs: update plugins requirements in CONTRIBUTING.md"
https://github.com/cypress-io/cypress-documentation/commit/f46daa9f988a9b61db8679bc874175bbd88e16b7,docs: update plugins requirements in CONTRIBUTING.md
https://github.com/cypress-io/cypress-documentation/commit/dfd617aff1d37e2deb85f90f3723fb4c4a6d35d9,"Merge pull request #3803 from hiwanz/patch-2

fix: wrong variable name"
https://github.com/cypress-io/cypress-documentation/commit/3f114c982782b7938f35bb2c85307142f0cb2fc3,"Merge pull request #3820 from cypress-io/react-link

remove old link, add link to the announcement"
https://github.com/cypress-io/cypress-documentation/commit/e10a2ee85092edf837ae6f5742c416f35a31efe6,"Merge pull request #3821 from cypress-io/fix/no-output-timeout-circleci

fix: toggle record bool from env var"
https://github.com/cypress-io/cypress-documentation/commit/98557cf9c94b1863fbf1559a04712afddd7f08d3,"Merge pull request #3826 from cypress-io/fix/3822-blog-links

fix: #3822 blog links link correctly to blog posts in algolia search results"
https://github.com/cypress-io/cypress-documentation/commit/4bb3a5f132167f8c113a5937cb3bc2347855c3b8,fix: #3822 blog links link correctly to blog posts in algolia search results
https://github.com/cypress-io/cypress-documentation/commit/572ebb7df40d8b5d6cde8378189943c24a2dce6e,fix: pass record flag when env var is present
https://github.com/cypress-io/cypress-documentation/commit/55a8d8750c51c7afbc10b2695c21ac52bea7e9f0,fix: I dont know bash very well
https://github.com/cypress-io/cypress-documentation/commit/f31b44d1a6433589964aa5c1fa272880c35524c5,fix: update circleci syntax
https://github.com/cypress-io/cypress-documentation/commit/efc358f83215243f1223fc7fd6d984e839b2409a,fix: toggle record bool from env var
https://github.com/cypress-io/cypress-documentation/commit/d9964451ff0faee704a9926783a7982106bd68ff,fix (#3797)
https://github.com/cypress-io/cypress-documentation/commit/70c3464cee567babdc16ec8ff352c2b6b21824ca,"Add the direct link for directly downloading a Cypress old version (#3804)

Gleb pointed me to this undocumented feature: direct downloading an old version of Cypress. This commit aims to document it."
https://github.com/cypress-io/cypress-documentation/commit/ea8c940a7c91dbac30b243f897a316611f12f3da,"remove old link, add link to the announcement"
https://github.com/cypress-io/cypress-documentation/commit/41a1c3e366bb8bde6e49d12c738023266271254b,wip
https://github.com/cypress-io/cypress-documentation/commit/3d02fc5d57ae93118ea2468f903e1a95e918984e,"Add notes to the fixture command (#3815)

* add note about fixtures loaded just once

* import fixture example"
https://github.com/cypress-io/cypress-documentation/commit/a24cd1f4b8701272f79a9d4c8c7baae43b58bacf,"Merge pull request #3813 from cypress-io/dx-36-in-local-development-search-results-lead

fix: search results go to localhost origin when searching running app locally"
https://github.com/cypress-io/cypress-documentation/commit/d496be3b4c74314206c87cad3b3f11509eb335f6,fix: search results go to localhost origin when searching running app locally
https://github.com/cypress-io/cypress-documentation/commit/e81c755a11230b263896b418b2c41a1a70bdc76f,"Merge pull request #3811 from cypress-io/dx-94-fix-the-word-continue-being-italicized

style: override syntax highlighting to not italicize call to .continue()"
https://github.com/cypress-io/cypress-documentation/commit/5d0a050c656c9d71a395dcdfb3b47360d7dde2a7,style: override syntax highlighting to not italicize call to .continue()
https://github.com/cypress-io/cypress-documentation/commit/f474051e485a947328d91f432683f59207a985b4,"Merge pull request #3810 from cypress-io/dx-65-fix-un-findable-resources

fix: add favicon to /static"
https://github.com/cypress-io/cypress-documentation/commit/25321f30a7ad64a36ea45c3f86cd1be5ffd7b782,fix: add favicon to /static
https://github.com/cypress-io/cypress-documentation/commit/e684652261c0e4a99e34c82622eda58254707f37,"Merge pull request #3809 from cypress-io/dx-92-add-sentry-to-the-docs

feat: add sentry.io to docs"
https://github.com/cypress-io/cypress-documentation/commit/2d0a1f725c979f2aa3eed5fb3b46fab39f9b4295,feat: add sentry.io to docs
https://github.com/cypress-io/cypress-documentation/commit/acd718dfd46b0780b8159759e348534a5627f45c,"Merge pull request #3801 from cypress-io/dx-91-add-percy-specific-css-to-ignore-main

feat: hide main content area for percy"
https://github.com/cypress-io/cypress-documentation/commit/29d03eb09e6d9a8592a4100b61d04509e75228e7,fix: change color to light red for percy
https://github.com/cypress-io/cypress-documentation/commit/f850cc4990ba5c69229ed3d5d59bfa4ae58c1a4b,"Merge pull request #3802 from cypress-io/dx-77-fix-sidebar-item-collapse-arrow

fix: center align collapsible section arrow"
https://github.com/cypress-io/cypress-documentation/commit/ce9c6438676af4371d6351041ecc796fa2abf7f0,"Document issues pending release and missing from the changelog (#3798)

* add changelog for bug 7553

* add entry for 8279

* update 8798

* add issue 14511

* add issue 8998

* add 9031

* add issue 15081

* add window size to v7"
https://github.com/cypress-io/cypress-documentation/commit/fb27acb92bb1e1b8cf153606b940c9c9d358180d,Fix typo
https://github.com/cypress-io/cypress-documentation/commit/f9a85aaa0bf3a1dc04c09df777f5e019c431dad3,"fix: update links in migration guide (#3786)

* fix: update links in migration guide

* docs: fix link"
https://github.com/cypress-io/cypress-documentation/commit/5d47d61a77275e7cacd0d0834e3678cc38368380,fix: change main content to red block for percy snapshots
https://github.com/cypress-io/cypress-documentation/commit/1933e3d5d9f40635bb7244b968ccef055a31d418,fix: center align collapsible section arrow
https://github.com/cypress-io/cypress-documentation/commit/4cb87b970c27e278db1c744fdedb73fd367dc443,feat: hide main content area for percy
https://github.com/cypress-io/cypress-documentation/commit/944bfe4dbf6f00f2196eefaa8af7c08b8dfcfd88,"Merge pull request #3799 from cypress-io/dx-90-improve-tests-to-check-sidebar-actually

tests: expand CollapsibleSidebarSection before clicking to navigate to page"
https://github.com/cypress-io/cypress-documentation/commit/754befb8d5bc44256c9ca0ab1c37c4adbd3c2037,fix: tests pass
https://github.com/cypress-io/cypress-documentation/commit/7ad63f7f8ba83405b0972f40ab8fee9fc87b07cd,7.0.1 release (#3800)
https://github.com/cypress-io/cypress-documentation/commit/bb7460f1d1b7dc4d8561dd95656bec906ef9bc69,"Add changelogs for 6.9.0 and 6.9.1 (#3785)

Co-authored-by: Zach Bloomquist <github@chary.us>"
https://github.com/cypress-io/cypress-documentation/commit/dad2090335f59fcf5e1ba2b40c83d205e66bfbe7,tests: scroll sidebar item into view before attempting to click
https://github.com/cypress-io/cypress-documentation/commit/09868b949a39f03418ed523763e8936ced461863,tests: do not force click since section is already open and ele is visible
https://github.com/cypress-io/cypress-documentation/commit/158427d08e8a8dab9c5cf3e9027119cc9770ad7f,tests: expand CollapsibleSidebarSection before clicking to navigate to page
https://github.com/cypress-io/cypress-documentation/commit/e76615ff6a08c8c6b1f97e263a232d4fbbe2b2fe,docs: update res.set changelog (#3795)
https://github.com/cypress-io/cypress-documentation/commit/c357c2940405b0b4c6fe6567831ecb6c33e947aa,"Merge pull request #3793 from cypress-io/dx-71-link-not-rendered-in-code-style-header

fix: link rendered in code style header"
https://github.com/cypress-io/cypress-documentation/commit/929ccc659e07a4cfa8551c4ad96838900cc72848,fix: link rendered in code style header
https://github.com/cypress-io/cypress-documentation/commit/3176df4e27afa4d15bf48dd8289aacd2d4bb4788,"Merge pull request #3792 from cypress-io/dx-70-fix-and-merge-cyintercept-pr

fix: Update matching of RWA middleware intercept examples to match subroutes"
https://github.com/cypress-io/cypress-documentation/commit/62661c6685ed4a1e0e4608426277101ee659e49b,fix: Update matching of RWA middleware intercept examples to match subroutes
https://github.com/cypress-io/cypress-documentation/commit/11a211452702321db8fd2b739df5512f3003371c,"Merge pull request #3790 from cypress-io/chore/upgrade-cypress-7-0

chore: upgrade to cypress v7.0"
https://github.com/cypress-io/cypress-documentation/commit/18233623df96294008d4e2e48bdb16c827857620,chore: upgrade to cypress v7.0
https://github.com/cypress-io/cypress-documentation/commit/a4d81edbeb0b1c41a560dfab7827c8bf3ef918a6,"Merge pull request #3789 from cypress-io/fix/broken-link-ci

fix: broken link in component testing intro doc"
https://github.com/cypress-io/cypress-documentation/commit/d6ffd04fd33303f3028f33718f7bca99aedb8565,fix: broken link in component testing intro doc
https://github.com/cypress-io/cypress-documentation/commit/6dbacf3ee31bfe797e717d66422fa05fb4b6f241,"7.0 Release (next docs) (#3613)

Co-authored-by: Amir Rustamzadeh <334337+amirrustam@users.noreply.github.com>
Co-authored-by: Jennifer Shehane <jennifer@cypress.io>
Co-authored-by: Zach Bloomquist <github@chary.us>
Co-authored-by: Lachlan Miller <lachlan.miller.1990@outlook.com>
Co-authored-by: Amir Rustamzadeh <amir@cypress.io>
Co-authored-by: Jessica Sachs <jess@jessicasachs.io>
Co-authored-by: Kevin Old <kevin@cypress.io>
Co-authored-by: Zach Bloomquist <git@chary.us>
Co-authored-by: Barthélémy Ledoux <bart@cypress.io>
Co-authored-by: Chris Breiding <chrisbreiding@users.noreply.github.com>"
https://github.com/cypress-io/cypress-documentation/commit/0f085823e6682821c9396d88e4339c6feb1d45eb,"Merge pull request #3783 from cypress-io/dx-58-fix-meta-title-for-pages

DX-58: fix titles"
https://github.com/cypress-io/cypress-documentation/commit/b78ba80886abaeb1d94f40a8c4687af2376bc880,fix: imports for getTitle in tests
https://github.com/cypress-io/cypress-documentation/commit/fec24f20d103244b8232e41e840a0b732f1fd6c6,fix: import for getTitle in tests
https://github.com/cypress-io/cypress-documentation/commit/c7e65fbfb32e0dddc22ed34405f5919f1048b1e8,tests: update tests to account for new titles
https://github.com/cypress-io/cypress-documentation/commit/c84771beaa3e6501cf6913f5fa2004dc6c1cb891,fix: import utils path for guides/references components
https://github.com/cypress-io/cypress-documentation/commit/187ff1456cf49f85e65a8aa0ca9c0ceff32e3a4f,"fix: append ""| Cypress Documentation"" to all titles"
https://github.com/cypress-io/cypress-documentation/commit/4fd2c9699f5866b525678fa5fc3f1bb1095a7688,"Merge pull request #3780 from cypress-io/dx-59-move-not-found-static-assets-into-static

fix: move favicon into static/img, copy real-world-app.png into static/img"
https://github.com/cypress-io/cypress-documentation/commit/c077940e190c1e762c7c3291ad0289c43a2b176c,"fix: move favicon into static/img, copy real-world-app.png into static/img"
https://github.com/cypress-io/cypress-documentation/commit/48faa863db24239e155d03eeff44364b90d88a3e,"Merge pull request #3779 from cypress-io/dx-56-add-sitemap-to-docs

DX-56: add sitemap to docs"
https://github.com/cypress-io/cypress-documentation/commit/aa7d9d6301a8e194dc86e8ff0f57133269ed55b6,fix: remove sitemap nuxt module from nuxt config
https://github.com/cypress-io/cypress-documentation/commit/73f664dc426594ffa12da42f921c44b44f2a8555,fix: uninstall @nuxtjs/sitemap and use netlify sitemap plugin
https://github.com/cypress-io/cypress-documentation/commit/14f8de1b57120163ced362f969812a977d2bd9d9,Merge branch 'master' into dx-56-add-sitemap-to-docs
https://github.com/cypress-io/cypress-documentation/commit/6b85702384ec47073ffd57c2449520912c2bc648,feat: install @nuxtjs/sitemap
https://github.com/cypress-io/cypress-documentation/commit/bca9c00558813ad3664748bf581a718042794129,"style: indent subsections and add border (#3778)

* style: indent subsections and add border

* styles: more styles for TOC

* fix: only apply padding to bottom of subsections"
https://github.com/cypress-io/cypress-documentation/commit/0940bc690aff705e4e8acaa128f21dbcbabefe6c,"Merge pull request #3777 from cypress-io/dx-54-no-guides-show-up-in-search-results-for

docs: change front matter header from Introduction to Dashboard"
https://github.com/cypress-io/cypress-documentation/commit/ad8de1cb995a289a00a7b2d0b05ae3428f5d94fb,tests: update tests after updating dashboard introduction title
https://github.com/cypress-io/cypress-documentation/commit/c3fa9afd6b634f4c119b205d50f0852a93e83635,"docs: change frontmatter header from Introduction to Dashboard on dashboard intro doc to improve search results for query ""Dashboard"""
https://github.com/cypress-io/cypress-documentation/commit/1e67e83c332d322a9aa323667436f997de9a8e45,"Merge pull request #3776 from cypress-io/dx-50-remove-extraneous-nuxt-hash-on-algolia

fix: remove #__nuxt from algolia results"
https://github.com/cypress-io/cypress-documentation/commit/ee566b3c98e743fa0a6cef0ca044b91c25c9628a,fix: remove #__nuxt from search results
https://github.com/cypress-io/cypress-documentation/commit/9085cd5ccbd5f448a1f478b36d3e9c98f1629710,Merge branch 'master' into dx-50-remove-extraneous-nuxt-hash-on-algolia
https://github.com/cypress-io/cypress-documentation/commit/1a0ad50881971184bfd934c9602f24c1306ef764,fix: remove #__nuxt from algolia results
https://github.com/cypress-io/cypress-documentation/commit/a1df0527a80171e9fc59cec6306cab868d8b4139,Remove duplicated alert message regarding cancel test run on first failure (#3774)
https://github.com/cypress-io/cypress-documentation/commit/2b1bbd187c8076302e27b8613cced5e6c7cded06,"Merge pull request #3775 from cypress-io/fix/revert-nuxt-vue-app-patch-change

fix: revert change to @nuxt/vue-app patch"
https://github.com/cypress-io/cypress-documentation/commit/71bed2720a1ad233529201caded3c88497aae759,fix: revert change to @nuxt/vue-app patch
https://github.com/cypress-io/cypress-documentation/commit/fd1d5c45dec8116fcd625673186d90b7f4ce73b0,"Merge pull request #3772 from cypress-io/dx-50-remove-extraneous-nuxt-hash-on-algolia

fix: update @nuxt/vue-app patch to remove #__nuxt hash from DOM"
