;repo_name; repo_url; url_commit; message
;vue-numeric;https://api.github.com/repos/kevinongko/vue-numeric;https://github.com/kevinongko/vue-numeric/commit/67131741a56802bb80ae9a7ca6052394c6456d3b;"Add check for a ZERO value (#104)

The JS language considers the value ZERO to be
""false"". This has to do with the fact that the
numeric representation of true/false are 1/0.

This was of course preventing the initial value
of a numeric field to be set to zero since there
was a check on the mounted function that saw if
the value was defined.

I've added a simple OR case, where if the value
was evaluated to FALSE than we check again for
if the value is zero. This fixed the case where
the value ZERO was not being shown when it was
deliberately chosen.

It did break another case when we pass an empty
string. To fix it I also test if the original value
is not empty (which would be evaluated to zero)

Co-authored-by: Flavio Diez <f.diez@right-basedonscience.de>"
;vue-numeric;https://api.github.com/repos/kevinongko/vue-numeric;https://github.com/kevinongko/vue-numeric/commit/8ca55b4100930aed21ef55b5fc8cc335ad03b4f9;fix unit test
;vue-numeric;https://api.github.com/repos/kevinongko/vue-numeric;https://github.com/kevinongko/vue-numeric/commit/5a6e9462d1fe142d23e1fd7c2f95ef1b1aa0c5c7;"Test and lint for emit change event (#94)

Co-authored-by: Rodionov Maxim <m.rodionov@corp.mail.ru>"
;vue-numeric;https://api.github.com/repos/kevinongko/vue-numeric;https://github.com/kevinongko/vue-numeric/commit/7fad5f71c419372a199ab9b367a802bc29ff8ee2;"Allow to configure the value set when the input is cleared out (#48)

* Allow to configure the value when the input is empty

* Add empty value tests"
;vue-table-component;https://api.github.com/repos/spatie/vue-table-component;https://github.com/spatie/vue-table-component/commit/5cfaea5e5a2ad3c726c8523bbde5a0c30bbf8d67;"Merge pull request #126 from caiquecastro/move-revert-state-after-test

Revert settings after each test"
;vue-table-component;https://api.github.com/repos/spatie/vue-table-component;https://github.com/spatie/vue-table-component/commit/7663615c72ecd6b604354f35c294f1fefae69e84;"Revert settings after each test

It was being used in one test. If this code needs to be used
in more than one test, It should be placed to run for every test."
;coreui-vue;https://api.github.com/repos/coreui/coreui-vue;https://github.com/coreui/coreui-vue/commit/19d9bd7c2da6138c2b68a7f581cdbc10507842fc;test: update tests
;vue-clickaway;https://api.github.com/repos/simplesmiler/vue-clickaway;https://github.com/simplesmiler/vue-clickaway/commit/23744037e5ee821ca58819374e63a9387e41fe22;"Test ev.path instead of el.contains
See https://github.com/simplesmiler/vue-clickaway/pull/24 for details"
;vue-clickaway;https://api.github.com/repos/simplesmiler/vue-clickaway;https://github.com/simplesmiler/vue-clickaway/commit/c7f5c396b8e74395490e0330c4e73b6d55853989;"Add CDNJS badge in README.md

This badge will show the latest version of this library on CDNJS."
;vue-head;https://api.github.com/repos/ktquez/vue-head;https://github.com/ktquez/vue-head/commit/9e1667b9d600a0d51e4527f305234e71827385b1;Add test for a meta created with an ID
;vue-head;https://api.github.com/repos/ktquez/vue-head;https://github.com/ktquez/vue-head/commit/cc04eb71088b3c183bfbda1a4537f924c512fcc6;"Merge pull request #46 from sabakugaara/master

add test case for render in client side"
;vue-head;https://api.github.com/repos/ktquez/vue-head;https://github.com/ktquez/vue-head/commit/ebb1d6cbe44699d13dd0cf63d73e587ac23f3324;feat add some test case
;vue-sidebar-menu;https://api.github.com/repos/yaminncco/vue-sidebar-menu;https://github.com/yaminncco/vue-sidebar-menu/commit/12ff7fcc1f5e758ae3d5f4cf7e43910298df865e;use latest tag
;vue-vueRouter-note-Firebase-mobile;https://api.github.com/repos/Geocld/vue-vueRouter-note-Firebase-mobile;https://github.com/Geocld/vue-vueRouter-note-Firebase-mobile/commit/34b251ec79cc4b597139beb520ec0bd6ffb24bdd;company test
;vuepress-theme-hope;https://api.github.com/repos/vuepress-theme-hope/vuepress-theme-hope;https://github.com/vuepress-theme-hope/vuepress-theme-hope/commit/272b7a8cc7c41c3ccafe7196428fbf69b121c427;feat: compatable with latest vp
;vue-mindmap;https://api.github.com/repos/anteriovieira/vue-mindmap;https://github.com/anteriovieira/vue-mindmap/commit/ff40abe0b3cad4cdf08e9375dbbed62ad2dfec93;Fix libray, improvements and tests added
;vue-slick-carousel;https://api.github.com/repos/gs-shop/vue-slick-carousel;https://github.com/gs-shop/vue-slick-carousel/commit/e96164f89bf6d46c1f5b61c892f01abc61f43859;":bug: Fix scope of query selector (#82)

Fix scope of query selector for pausing/unpausing & images lazy loading + fix some e2e tests"
;vue-slick-carousel;https://api.github.com/repos/gs-shop/vue-slick-carousel;https://github.com/gs-shop/vue-slick-carousel/commit/6a10d9fce2b0aea71022d8aab9d2ba760c1eeb01;":white_check_mark: write e2e for settings & apis (#34, #57)

* :white_check_mark: test for settings adaptiveHeight

* :white_check_mark: test for settings arrows

* :white_check_mark: test for settings asNavFor

* :white_check_mark: test for settings autoplay

* :white_check_mark: test for settings centerMode

* :white_check_mark: test for settings centerPadding

* :white_check_mark: test for settings className

* :white_check_mark: test for settings dots

* :white_check_mark: change test path as relative path(#53)

close: #53

* :white_check_mark: missing focusOnSelect make test fail

* :white_check_mark: settings className has been removed (#38)

* :white_check_mark: add test for dotsClass

* :white_check_mark: add test for draggable

* :white_check_mark: add test for edgeFriction

* :art: make readable test

* :white_check_mark: add test for focusOnSelect

* :white_check_mark: add test for infinite

* :white_check_mark: add test for initialSlide

* :white_check_mark: add test for pauseOnHover

* :white_check_mark: add test for pauseOnDotsHover

* :white_check_mark: add test for pauseOnFocus

* :white_check_mark: add test for responsive

* :white_check_mark: add test for rows

* :white_check_mark: add test for swipe

* :white_check_mark: add test for swipeToSlide

* :art: make clear the line is the statement rather than expression

* :art: refactor redundant code

* :white_check_mark: add test for touchThreshold

* :art: to be the same as settings seq

* :white_check_mark: add test for api prev

* :white_check_mark: add test for api next

* :white_check_mark: add test for api goTo

close: #34"
;laravel-vue-pagination;https://api.github.com/repos/gilbitron/laravel-vue-pagination;https://github.com/gilbitron/laravel-vue-pagination/commit/3de16c0b4b344ead7872453ed595ce5b3bc65202;Import and update tests
;vue2-multiple-entry;https://api.github.com/repos/lincenying/vue2-multiple-entry;https://github.com/lincenying/vue2-multiple-entry/commit/fbb270833f5c886f2204f992fda0704d234e4e0c;test
;VuejsSSRSample;https://api.github.com/repos/mgyongyosi/VuejsSSRSample;https://github.com/mgyongyosi/VuejsSSRSample/commit/7d34b51571254dcd5249807b6d386a47982e5e6a;packages updated to the latest version of Vue 2
;vue-cookie;https://api.github.com/repos/alfhen/vue-cookie;https://github.com/alfhen/vue-cookie/commit/9debf2aaa21951a777c520cc0888de9565aa3f93;Added compiled test bundle, as compilation fails on ci
;vue-cookie;https://api.github.com/repos/alfhen/vue-cookie;https://github.com/alfhen/vue-cookie/commit/556c2fb1114aa80679f5474e9dcb0c1aa2e4cd7e;"Rewrote code to use tiny-cookie for handling cookies

- Cookie domain is now supported
- Updated tests with a cookie-domain case
- Added build folder and changed main file to be compiled minified"
;vue-cookie;https://api.github.com/repos/alfhen/vue-cookie;https://github.com/alfhen/vue-cookie/commit/8dbe9ccdd08710bbd39f4116c060d83fa793e9c7;Updated travis config to run testem for all available browsers
;vue-cookie;https://api.github.com/repos/alfhen/vue-cookie;https://github.com/alfhen/vue-cookie/commit/5e3a3e50f6050190756f46129e90e58327fe349a;Updated travis config to install gulp before running test
;vue-cookie;https://api.github.com/repos/alfhen/vue-cookie;https://github.com/alfhen/vue-cookie/commit/d593fc3c2963a18272f1a2877906614db3dfbfcb;"Added test for plugin and travis config

- Added laravel-elixir for test compilation
- Added Vue dependencies
- Added testem testing framework and wrote jasmine spec test"
;vue-styled-components;https://api.github.com/repos/styled-components/vue-styled-components;https://github.com/styled-components/vue-styled-components/commit/8575411c10de7ea066d91e77be0ed8766250fdbc;feat(as): added tests for as polymporphic prop
;vue-styled-components;https://api.github.com/repos/styled-components/vue-styled-components;https://github.com/styled-components/vue-styled-components/commit/ca2a745d104420daaa4539d1ef0b7e4ec5242971;"refactor(createStyledComponent): removed taget checks
feat(tests): restored skipped tests"
;vue-styled-components;https://api.github.com/repos/styled-components/vue-styled-components;https://github.com/styled-components/vue-styled-components/commit/e74c8b1c1472cf5a273b23fcfdf66bf0ca3e48fb;chore(docs): documenting test
;vue-devui;https://api.github.com/repos/DevCloudFE/vue-devui;https://github.com/DevCloudFE/vue-devui/commit/6eba22bdbb6a68283b9bb058a96550994d7b9135;"test(buttonGroup): 增加 button-group 组件的测试;"
;laravel-vue-boilerplate;https://api.github.com/repos/alefesouza/laravel-vue-boilerplate;https://github.com/alefesouza/laravel-vue-boilerplate/commit/b39200cdc5d60c6b1bfae43241763019a359c203;test(vue): test users Vuex module
;vite_vue3_ts;https://api.github.com/repos/xushanpei/vite_vue3_ts;https://github.com/xushanpei/vite_vue3_ts/commit/64a662ec6e8f710063a010241b27fcc3f80cdd4f;test:测试提交格式化
;vite_vue3_ts;https://api.github.com/repos/xushanpei/vite_vue3_ts;https://github.com/xushanpei/vite_vue3_ts/commit/d51764739e509afdb062170104ba7764ea1fbc60;test:测试提交格式化
;vite_vue3_ts;https://api.github.com/repos/xushanpei/vite_vue3_ts;https://github.com/xushanpei/vite_vue3_ts/commit/0ae4456bffc3661208fda7d5ed9570e586027b1c;test:测试提交格式化
;vite_vue3_ts;https://api.github.com/repos/xushanpei/vite_vue3_ts;https://github.com/xushanpei/vite_vue3_ts/commit/7bb5184828736ff1a95becc07687d9e49e9fdddb;test githooks
;uiv;https://api.github.com/repos/uiv-lib/uiv;https://github.com/uiv-lib/uiv/commit/d982c5539a4d81869574ab3290f599fd5db4f651;chore(deps): update dependency @vue/test-utils to v2.0.0-rc.21
;uiv;https://api.github.com/repos/uiv-lib/uiv;https://github.com/uiv-lib/uiv/commit/07e787caaa2b5c8eca4fba897244eb5e90f9435e;chore(deps): update dependency @vue/test-utils to v2.0.0-rc.20
;uiv;https://api.github.com/repos/uiv-lib/uiv;https://github.com/uiv-lib/uiv/commit/de3c1d65c30a57af22c5f7ec912ec282aa573075;chore(deps): update dependency @vue/test-utils to v2.0.0-rc.19
;vue-django;https://api.github.com/repos/NdagiStanley/vue-django;https://github.com/NdagiStanley/vue-django/commit/263a2d6c9e61cf61b8c9f2dafc2eddbf896dfb42;Fix: Whitenoise messing up tests | Update README
;vue-django;https://api.github.com/repos/NdagiStanley/vue-django;https://github.com/NdagiStanley/vue-django/commit/42330cac3ce5d35b1ce0f7c45b5c43768f8e6828;"Update

* Add star and fork badges to homepage

* Update README

* Add Open Collective

* Add PR template

* Major update of requirements, README, hosting, licensing, tooling

* Fix: Whitenoise messing up tests | Update README

* Update Dockerfile

* Upgrade to Django version 3

* Update Semaphore configuration

* Fix build

* Revert to classic Semaphore

* Update Dockerfile, deploy script and .gitignore

* First semaphore-ci 2.0 pipeline

* Update pipeline

* Add deployment to pipeline

* Update deployment

* Update README, scripts"
;vue-django;https://api.github.com/repos/NdagiStanley/vue-django;https://github.com/NdagiStanley/vue-django/commit/09ce0c83e53f22ba54858ec49e5ae71837b2c51d;"Routine scrutiny of the boilerplate (#215)

* Update testing on the boilerplate

* Update README

* Update django from 2.0.5 to 2.0.7 (#214)

* Update message after vue-cli command run

* Fix reported error on Github issues

* Update boilerplate

* Add coveralls badge"
;vue-django;https://api.github.com/repos/NdagiStanley/vue-django;https://github.com/NdagiStanley/vue-django/commit/3062a004a57cc5ecac239a88395b1362a2b28d32;Update testing on the boilerplate (#181)
;vue-django;https://api.github.com/repos/NdagiStanley/vue-django;https://github.com/NdagiStanley/vue-django/commit/5e8710373f22748cb151d5ac60ad97d16fbaafe9;"Merge pull request #180 from NdagiStanley/develop

Update testing on the boilerplate"
;vue-django;https://api.github.com/repos/NdagiStanley/vue-django;https://github.com/NdagiStanley/vue-django/commit/773e4c9a86bab9a6353eb4eff575b94695d5c334;Update testing on the boilerplate
;vue-django;https://api.github.com/repos/NdagiStanley/vue-django;https://github.com/NdagiStanley/vue-django/commit/f66584bbd180e7fc286f121be293300327a178f2;Update testing on the boilerplate
;vue-skeleton-mvp;https://api.github.com/repos/davellanedam/vue-skeleton-mvp;https://github.com/davellanedam/vue-skeleton-mvp/commit/760af3df70242daf08305df988ff9495f3f91542;Added cypress test for French locale
;vuexfire;https://api.github.com/repos/posva/vuexfire;https://github.com/posva/vuexfire/commit/69b524bf6e93ff67446501dfbdb409899c603115;🔧 run lint and build for tests
;VueTheme;https://api.github.com/repos/rtCamp/VueTheme;https://github.com/rtCamp/VueTheme/commit/1594030eb507ba80eb50ca8bd66729ea008d08e8;"Merge pull request #21 from rtCamp/test-ci

Add travis configuration"
;vuejs-dialog;https://api.github.com/repos/Godofbrowser/vuejs-dialog;https://github.com/Godofbrowser/vuejs-dialog/commit/a10d29e541d974dc3ddf08334810bae475a9e24f;"Merge pull request #59 from Godofbrowser/Fix/broken-tests

Update travis config"
;vuejs-dialog;https://api.github.com/repos/Godofbrowser/vuejs-dialog;https://github.com/Godofbrowser/vuejs-dialog/commit/b005170a7670b74d053788747c97b484cfa114ea;"Merge pull request #58 from Godofbrowser/Fix/broken-tests

Fix tests"
;vuejs-dialog;https://api.github.com/repos/Godofbrowser/vuejs-dialog;https://github.com/Godofbrowser/vuejs-dialog/commit/455c051de4b4004b74cbf3ea8062649612fe3b5b;Fix tests
;vuex-pathify;https://api.github.com/repos/davestewart/vuex-pathify;https://github.com/davestewart/vuex-pathify/commit/454d1ee070ffcbf6c7355c21b30f7f9de74a3d10;"Support numeric keys on objects (#124)

* Add check in setValue() to only change key to index if target is an Array

* Fix bug when creating new objects when path specifies indices

* Linting fixes

* Update tests

* Update version

* Update changelog"
;vuex-pathify;https://api.github.com/repos/davestewart/vuex-pathify;https://github.com/davestewart/vuex-pathify/commit/62e2e61adb9bd76fd3c85bd2055855c2fcb6c9fe;"Bump npm from 6.11.3 to 6.13.4

Bumps [npm](https://github.com/npm/cli) from 6.11.3 to 6.13.4.
- [Release notes](https://github.com/npm/cli/releases)
- [Changelog](https://github.com/npm/cli/blob/latest/CHANGELOG.md)
- [Commits](https://github.com/npm/cli/compare/v6.11.3...v6.13.4)

Signed-off-by: dependabot[bot] <support@github.com>"
;vue-input-tag;https://api.github.com/repos/matiastucci/vue-input-tag;https://github.com/matiastucci/vue-input-tag/commit/de07907fb985ac2d5049f85f74471e93a0164a85;"Bump @vue/test-utils from 1.0.0-beta.24 to 1.0.0-beta.32 (#12)

Bumps [@vue/test-utils](https://github.com/vuejs/vue-test-utils/tree/HEAD/packages/test-utils) from 1.0.0-beta.24 to 1.0.0-beta.32.
- [Release notes](https://github.com/vuejs/vue-test-utils/releases)
- [Changelog](https://github.com/vuejs/vue-test-utils/blob/dev/packages/test-utils/CHANGELOG.md)
- [Commits](https://github.com/vuejs/vue-test-utils/commits/v1.0.0-beta.32/packages/test-utils)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>

Co-authored-by: dependabot-preview[bot] <27856297+dependabot-preview[bot]@users.noreply.github.com>"
;vue-scscms;https://api.github.com/repos/scscms/vue-scscms;https://github.com/scscms/vue-scscms/commit/4c76cb56e300d83a2d2ec108acfdbfa0ee5ddb68;test accounts
;vue-scscms;https://api.github.com/repos/scscms/vue-scscms;https://github.com/scscms/vue-scscms/commit/f3cc6c2c5e6acfa588ec93be9de85c537a50fd85;test accounts
;vue-scscms;https://api.github.com/repos/scscms/vue-scscms;https://github.com/scscms/vue-scscms/commit/b3bc06378720f3424de228bfb1949a48b752d69b;test accounts
;carbon-tutorial-vue;https://api.github.com/repos/carbon-design-system/carbon-tutorial-vue;https://github.com/carbon-design-system/carbon-tutorial-vue/commit/9240fbc4ac4f4d4e55f28bee037713574a5065a7;"Add mergify config to master (#1028)

* fix: master test

* feat: add mergify config to master

Co-authored-by: Lee Chase <lee.chase@uk.ibm.com>"
;carbon-tutorial-vue;https://api.github.com/repos/carbon-design-system/carbon-tutorial-vue;https://github.com/carbon-design-system/carbon-tutorial-vue/commit/dc1acde0043c06b886f2ff3bdae0a59d2fd5478d;"Vue master test upd (#1023)

* fix: master test

* feat: add test rig

* feat: update with base test setup

Co-authored-by: Lee Chase <lee.chase@uk.ibm.com>"
;carbon-tutorial-vue;https://api.github.com/repos/carbon-design-system/carbon-tutorial-vue;https://github.com/carbon-design-system/carbon-tutorial-vue/commit/8881ba7f7afaa9026b5232d8ceacf7cad06b3a8f;"feat: add basic test setup (#943)

Co-authored-by: Lee Chase <lee.chase@uk.ibm.com>"
;tdesign-vue-next;https://api.github.com/repos/Tencent/tdesign-vue-next;https://github.com/Tencent/tdesign-vue-next/commit/21be08a997278b9cd0a0ec2ade80ac2e9a2dccfa;docs: test readme
;tdesign-vue-next;https://api.github.com/repos/Tencent/tdesign-vue-next;https://github.com/Tencent/tdesign-vue-next/commit/3794d6fb867a41d67210ce3762b6da77ad23b68a;feat: update unit test name
;tdesign-vue-next;https://api.github.com/repos/Tencent/tdesign-vue-next;https://github.com/Tencent/tdesign-vue-next/commit/5558213cc7672c5b026972fc1bfd6c36628c2f0c;feat: add new unit test
;tdesign-vue-next;https://api.github.com/repos/Tencent/tdesign-vue-next;https://github.com/Tencent/tdesign-vue-next/commit/69d65a02ff263002dd6fb5d6d41d82b39bddf40a;feat: combin csr test
;tdesign-vue-next;https://api.github.com/repos/Tencent/tdesign-vue-next;https://github.com/Tencent/tdesign-vue-next/commit/9c8147a9129e09309572790f7db8bf2c3a446f31;feat: ssr test config
;tdesign-vue-next;https://api.github.com/repos/Tencent/tdesign-vue-next;https://github.com/Tencent/tdesign-vue-next/commit/45cc4c33ac450ebfda85cfcdc2f7417e93fca0a9;test: fix input dir
;tdesign-vue-next;https://api.github.com/repos/Tencent/tdesign-vue-next;https://github.com/Tencent/tdesign-vue-next/commit/6e1cf34823b438e7f0edfbff09454c1faecbe217;test: migrate test demo
;tdesign-vue-next;https://api.github.com/repos/Tencent/tdesign-vue-next;https://github.com/Tencent/tdesign-vue-next/commit/3be6c61f8ae59e1b0f23479489c896f6859c6c5e;feat: add vitest
;vue-ethereum-ipfs;https://api.github.com/repos/redacademy/vue-ethereum-ipfs;https://github.com/redacademy/vue-ethereum-ipfs/commit/f79c548e039e2a5d705a62cd2b518e613f2252c4;move Tested With to the bottom
;fullcalendar-vue;https://api.github.com/repos/fullcalendar/fullcalendar-vue;https://github.com/fullcalendar/fullcalendar-vue/commit/4aee6aeb68e989b517dec33c2e990c9d12b2e3f3;reenable working test
;vue-webgulp;https://api.github.com/repos/threeaccents/vue-webgulp;https://github.com/threeaccents/vue-webgulp/commit/44d727fce245f08192dfb7040424a2a3a6e69453;update tests
;vue-webgulp;https://api.github.com/repos/threeaccents/vue-webgulp;https://github.com/threeaccents/vue-webgulp/commit/c60d7971d69b51dd7eb0761ef863c8495f6c723a;test quote component
;vue-webgulp;https://api.github.com/repos/threeaccents/vue-webgulp;https://github.com/threeaccents/vue-webgulp/commit/cbef96d15d87f1d499fccc8e01349237d02026d7;add testing
;vuescrolljs;https://api.github.com/repos/YvesCoding/vuescrolljs;https://github.com/YvesCoding/vuescrolljs/commit/7b8a1100fc82b89ae09c230d24b13b478abb61f4;test  cicd
;vue3-datepicker;https://api.github.com/repos/icehaunter/vue3-datepicker;https://github.com/icehaunter/vue3-datepicker/commit/bf321b568e3f14ad664049139b045d92940773c2;"Removed unnecessary curly braces around some :clearable props

Please correct me if I'm wrong here, but did some testing and from my perspective we have a typo around some of the :clearable props that just need a boolean and not expect a variable called ""true"" or ""false"" :)"
;vue-avatar;https://api.github.com/repos/eliep/vue-avatar;https://github.com/eliep/vue-avatar/commit/b5b4a1889792292e9223194cb9d470f6efdacf5d;"Remove unnecessary surrounding div (#34)

Surrounding div is unnecessary and makes styling around a bit trickier.

@eliep Thanks for your great component. Very nice. Could you also please release a new official version with all the latest changes?"
;vue-stripe-elements;https://api.github.com/repos/ectoflow/vue-stripe-elements;https://github.com/ectoflow/vue-stripe-elements/commit/ec8204cea4c233e679341ac249b92f1f55b3f5e7;"Major improvements v1.0.0 (#120)

* refactor(polyfill): use babel + browserslist for handling polyfills

* refactor(dev): use prettier and eslint

* refactor: took ownership of the package after break-up of the company

* refactor(dependencies): upgrade webpack, remove unused lodash

* feat: implement flexible stripe elements

* chore: add year

* chore: generate dist

* refactor(docs): update readme for v1.0.0

* refactor: remove helper components, too much hassle, use StripeElement

* refactor(docs): update readme

* refactor(stripeElements): improve while testing

* refactor: enable jest unit tests

* test(stripeElements): test initStripe, createElements, createElement

* refactor(build): generate build"
;vue-stripe-elements;https://api.github.com/repos/ectoflow/vue-stripe-elements;https://github.com/ectoflow/vue-stripe-elements/commit/7ecd940cd09bb12817ed94c632d0ccb0175849eb;chore(merge): get latest changes from master
;vue3-ts-template-h5;https://api.github.com/repos/weizhanzhan/vue3-ts-template-h5;https://github.com/weizhanzhan/vue3-ts-template-h5/commit/dabbc3931a124bf1ce39f1ca488ca2718c40e2cb;test
;vue-web-component-wrapper;https://api.github.com/repos/vuejs/vue-web-component-wrapper;https://github.com/vuejs/vue-web-component-wrapper/commit/655e7a887ea12d773da4979ceabc8bdf444dd23c;"fix: Boolean prop casting should use default value (#58)

* Boolean prop casting should use default value

* add a test case for setting false on a default true boolean property"
;vue-web-component-wrapper;https://api.github.com/repos/vuejs/vue-web-component-wrapper;https://github.com/vuejs/vue-web-component-wrapper/commit/8137aacfece45ce758c4bd6959d8bfb18f24ef50;"use <script type=""module""> in tests"
;flask-vue-kubernetes;https://api.github.com/repos/testdrivenio/flask-vue-kubernetes;https://github.com/testdrivenio/flask-vue-kubernetes/commit/a134f82ba6ae9b5a0bc10f7462a7dd9328d069cc;"Merge pull request #13 from testdrivenio/updates

bump dependencies"
;vue-countdown;https://api.github.com/repos/fengyuanchen/vue-countdown;https://github.com/fengyuanchen/vue-countdown/commit/458b795a0df42dfa04f2c6934b3c5dd51a88758b;build: use jsdom as test environment
;vue-countdown;https://api.github.com/repos/fengyuanchen/vue-countdown;https://github.com/fengyuanchen/vue-countdown/commit/a203ed1aa99621248c8bc46254d7a73db623c3fc;test: fix time delay errors when run in CI
;vue-webpack-typescript;https://api.github.com/repos/ducksoupdev/vue-webpack-typescript;https://github.com/ducksoupdev/vue-webpack-typescript/commit/4b0b043ac810420e23962215d681fb2c5c461157;"Merge pull request #12 from ducksoupdev/dev2

Add chrome test debugging"
;vue-webpack-typescript;https://api.github.com/repos/ducksoupdev/vue-webpack-typescript;https://github.com/ducksoupdev/vue-webpack-typescript/commit/501681e8c74cf990b6aad5e7461abbd7c0fbd6b7;"Add chrome test debugging

* Update chai and sinon assertions"
;vue-webpack-typescript;https://api.github.com/repos/ducksoupdev/vue-webpack-typescript;https://github.com/ducksoupdev/vue-webpack-typescript/commit/f23ea6b3b08c2ac7235cdf397f6beadf796293a9;"Implement mocha unit testing

* Split webpack configuration into multiple files"
;vue-webpack-typescript;https://api.github.com/repos/ducksoupdev/vue-webpack-typescript;https://github.com/ducksoupdev/vue-webpack-typescript/commit/f3fc091bca13931a7371bc56f119a278befa994a;Refactor tests and uplift libs
;vuetify-jsonschema-form;https://api.github.com/repos/koumoul-dev/vuetify-jsonschema-form;https://github.com/koumoul-dev/vuetify-jsonschema-form/commit/7d96a549da871eb91ede2f8383b0702bd484e7c3;chore: update test snapshot
;vuetify-jsonschema-form;https://api.github.com/repos/koumoul-dev/vuetify-jsonschema-form;https://github.com/koumoul-dev/vuetify-jsonschema-form/commit/11338272ebda300f61159d2573291a542360b00b;chore: update test snapshot
;vuetify-jsonschema-form;https://api.github.com/repos/koumoul-dev/vuetify-jsonschema-form;https://github.com/koumoul-dev/vuetify-jsonschema-form/commit/6cbed4450b52fc7471a00e90029e1d3a6715c079;chore: update test snapshot
;vue-advanced-workshop;https://api.github.com/repos/d-levin/vue-advanced-workshop;https://github.com/d-levin/vue-advanced-workshop/commit/e9814f7ec77346b643f431ff8379912cfc175df9;"Update 1.1.md

It needs a colon to pass the test."
;vue-generate-component;https://api.github.com/repos/NetanelBasal/vue-generate-component;https://github.com/NetanelBasal/vue-generate-component/commit/37ef7e0f2868a2228265d153013facccd6c9df0c;"Updated `components` property with object

According to latest updates, it takes object instead of an array."
;tmdb-app;https://api.github.com/repos/dmtrbrl/tmdb-app;https://github.com/dmtrbrl/tmdb-app/commit/1a90e864d65620ebb8c9a4bfff2d3dad2195aa40;Latest version
;vue-aplayer;https://api.github.com/repos/MoePlayer/vue-aplayer;https://github.com/MoePlayer/vue-aplayer/commit/cdbb509b73614046f90213802408d9cad652d9ce;build: bump all dependencies version to latest
;vue-aplayer;https://api.github.com/repos/MoePlayer/vue-aplayer;https://github.com/MoePlayer/vue-aplayer/commit/a144db1738153666fddde69452a90f61fb01ae2d;build: bump all dependencies version to latest
;vue-llplatform;https://api.github.com/repos/linjinze999/vue-llplatform;https://github.com/linjinze999/vue-llplatform/commit/c6500c3cbd33a2c305e439094b08e3df6b3c380b;"Init project by vue-cli3

- .vuerc
{
  ""useTaobaoRegistry"": true,
  ""latestVersion"": ""3.8.2"",
  ""lastChecked"": 1558950161174,
  ""presets"": {
    ""llplatform"": {
      ""useConfigFiles"": true,
      ""plugins"": {
        ""@vue/cli-plugin-babel"": {},
        ""@vue/cli-plugin-eslint"": {
          ""config"": ""standard"",
          ""lintOn"": [
            ""save""
          ]
        }
      },
      ""router"": true,
      ""routerHistoryMode"": false,
      ""vuex"": true,
      ""cssPreprocessor"": ""dart-sass""
    }
  }
}"
